id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53989148,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 2 baths,437373429,,Downtown,49.27824,-123.10962,Entire home/apt,114,2,123,2023-11-24,5.38,1,346,48,22-222204
54003850,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,133179360,,Downtown,49.278839,-123.107399,Entire home/apt,129,2,53,2023-11-12,2.23,1,155,14,23-157698
54125257,Guest suite in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,54792917,,Renfrew-Collingwood,49.24713,-123.03256,Entire home/apt,78,2,89,2023-12-06,3.9,1,165,45,23-157549
54146055,Guest suite in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,27711903,,Renfrew-Collingwood,49.25062,-123.05418,Entire home/apt,101,2,53,2023-11-27,2.28,1,70,27,23-157790
54162408,Condo in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,79383128,,Downtown,49.276817321777344,-123.12712860107422,Entire home/apt,179,1,126,2023-11-24,5.57,1,184,89,23-157727
54177005,Condo in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,100966366,,Downtown Eastside,49.27738,-123.10027,Entire home/apt,150,3,54,2023-11-26,2.45,1,237,34,22-171468
54217464,Home in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,309115619,,Kitsilano,49.25936,-123.18241,Private room,113,3,96,2023-12-05,4.17,2,233,50,23-157569
54240909,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,153427768,,Downtown,49.27772,-123.10684,Entire home/apt,109,1,82,2023-11-09,3.69,1,39,41,23-157783
54245903,Home in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,421206568,,Victoria-Fraserview,49.226768,-123.071358,Entire home/apt,73,1,117,2023-11-20,5.17,4,53,64,23-157583
54267743,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 private bath,79919629,,Downtown,49.27867,-123.10671,Private room,162,1,106,2023-12-06,4.54,1,106,48,21511738
54283005,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 4 beds · 1 bath,3823394,,Kitsilano,49.26403,-123.16577,Entire home/apt,150,1,45,2023-07-05,1.96,1,61,1,23-185845
54295911,Guest suite in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,120173435,,Kensington-Cedar Cottage,49.251869,-123.07547,Entire home/apt,145,2,11,2023-08-15,0.5,5,76,6,24-158414
54298019,Guest suite in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 1 bath,120173435,,Kensington-Cedar Cottage,49.251869,-123.07547,Entire home/apt,158,2,72,2023-11-24,3.21,5,76,36,24-158414
54331347,Home in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,1909653,,Kensington-Cedar Cottage,49.25331,-123.08743,Entire home/apt,143,2,70,2023-11-25,3.19,1,72,38,24-158419
54335389,Condo in Vancouver · ★4.48 · 1 bedroom · 1 bed · 1 bath,349804247,,Downtown,49.278839,-123.107399,Entire home/apt,132,1,145,2023-11-25,6.63,43,160,81,23-158085
54372129,Condo in Vancouver · ★4.49 · 1 bedroom · 2 beds · 1 bath,441269433,,Downtown,49.27877431605714,-123.12186897204785,Entire home/apt,156,2,139,2023-12-06,6.21,1,166,66,23-157590
54379117,Condo in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 1 bath,82692098,,Kitsilano,49.26838,-123.16187,Entire home/apt,137,3,35,2023-11-26,1.59,1,38,16,22-157686
510948460468405144,Condo in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,18176532,,Downtown,49.27786,-123.11915,Entire home/apt,189,6,66,2023-11-25,2.73,1,129,26,24-158365
513658452171545478,Townhouse in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,53468775,,Kitsilano,49.271362,-123.150948,Entire home/apt,400,3,33,2023-10-14,1.81,1,129,22,License# 24-158372
514444008042828499,Home in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,2753484,,Hastings-Sunrise,49.29046,-123.04278,Entire home/apt,250,30,74,2023-09-12,3.12,1,364,11,22-164715
538075693317179216,Condo in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,135667259,,Downtown,49.28623,-123.12309,Private room,107,3,73,2023-12-13,3.16,4,61,36,23-157805
541472859148711343,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 3 baths,18523748,,Mount Pleasant,49.26093,-123.10725,Entire home/apt,329,4,11,2023-08-27,0.52,1,42,5,22-158259
542797367504541344,Condo in Vancouver · ★4.78 · 3 bedrooms · 5 beds · 2 baths,397004236,,Downtown,49.27848,-123.10681,Entire home/apt,535,2,80,2023-10-22,3.55,2,167,35,23-157754
542988842170788575,Condo in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,439008332,,Mount Pleasant,49.27072,-123.10981,Entire home/apt,130,30,11,2023-09-03,0.53,1,34,5,
544444868103846015,Home in Vancouver · ★4.94 · 3 bedrooms · 3 beds · 2.5 baths,14517604,,Kitsilano,49.27141,-123.1658,Entire home/apt,356,5,18,2023-07-16,0.82,2,35,11,22-157945
546063009397613558,Condo in Vancouver · ★4.71 · 2 bedrooms · 3 beds · 2 baths,293583929,,Downtown,49.27837,-123.10732,Entire home/apt,163,2,38,2023-10-31,1.75,21,319,26,23-157784
546262200725114075,Guest suite in Vancouver · ★4.94 · 3 bedrooms · 4 beds · 2 baths,15197230,,Victoria-Fraserview,49.21809,-123.05294,Entire home/apt,220,2,83,2023-12-10,5.37,1,264,65,23-258044
546665007868243018,Loft in Vancouver · ★4.70 · 1 bedroom · 2 beds · 1 bath,47283230,,Downtown,49.27846,-123.12076,Entire home/apt,218,5,20,2023-11-05,1.02,3,340,9,22-214184
548791024234882915,Condo in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,442303685,,Riley Park,49.25316,-123.09006,Entire home/apt,125,3,119,2023-12-09,5.35,1,226,68,23-157854
549349671942178710,Condo in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 1 bath,22314483,,Downtown Eastside,49.28176,-123.10719,Entire home/apt,211,1,109,2023-11-19,5.1,1,87,48,22-157845
549543615618148743,Guest suite in Vancouver · ★4.98 · 3 bedrooms · 3 beds · 1 bath,67649983,,Grandview-Woodland,49.27189,-123.06115,Entire home/apt,222,2,81,2023-10-30,3.67,2,316,36,23-157828
549974829808850097,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 private bath,31816948,,Downtown,49.27773,-123.10868,Private room,136,2,147,2023-11-30,7.12,1,38,86,23-157864
551448362493059866,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,442822841,,Dunbar Southlands,49.25439,-123.19624,Entire home/apt,98,30,11,2023-07-25,0.53,1,83,6,
551666185546451664,Condo in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1 private bath,442875315,,Downtown,49.27495,-123.12722,Private room,100,1,40,2023-11-16,1.8,1,327,13,Exempt
552249842998317215,Condo in Vancouver · ★4.97 · Studio · 1 bed · 1 bath,227662329,,Mount Pleasant,49.26581,-123.09625,Entire home/apt,248,2,60,2023-10-14,2.68,134,321,31,24-158422
552513157902921088,Home in Vancouver · ★4.92 · 3 bedrooms · 3 beds · 1 bath,120821226,,Hastings-Sunrise,49.26509,-123.04036,Entire home/apt,185,30,25,2023-12-08,1.13,1,39,4,22-182072
555833212800285534,Condo in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,338838771,,Downtown,49.27881,-123.10941,Entire home/apt,238,3,28,2023-10-03,1.28,1,97,18,23-157843
557252192489107670,Condo in Vancouver · ★4.83 · 1 bedroom · 2 beds · 1 bath,13100756,,Mount Pleasant,49.26803,-123.10071,Entire home/apt,133,1,87,2023-11-06,4.17,4,180,47,23-157856
558024557334388713,Condo in Vancouver · ★4.96 · 1 bedroom · 3 beds · 2 baths,73852763,,Downtown,49.27442169189453,-123.13230895996094,Entire home/apt,342,3,75,2023-12-10,3.4,4,313,33,23-169510
558761107575318456,Home in Vancouver · ★4.97 · 3 bedrooms · 4 beds · 1 bath,19253307,,Hastings-Sunrise,49.27797,-123.03602,Entire home/apt,201,2,90,2023-11-11,4.17,1,235,33,23-157804
560808141922458912,Guest suite in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 1 bath,349804247,,Kitsilano,49.258511,-123.169258,Entire home/apt,113,1,105,2023-11-01,5.03,43,109,56,23-157926
562273398233310583,Condo in Vancouver · ★4.65 · 1 bedroom · 2 beds · 1 bath,56870200,,Downtown,49.2772,-123.12613,Entire home/apt,127,1,102,2023-11-27,4.71,1,239,60,23-157868
562596359527085526,Condo in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,445131306,,Downtown,49.27556,-123.11598,Entire home/apt,135,30,15,2023-03-05,0.68,1,161,2,22-156582
563115181211622654,Loft in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,17743500,,Downtown Eastside,49.28353,-123.10468,Entire home/apt,260,2,137,2023-12-04,6.59,1,254,91,23-157231
563248180261220836,Condo in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,445276644,,Downtown,49.27582,-123.12673,Entire home/apt,140,4,36,2023-11-29,1.89,3,199,30,23-158592
564880673945279487,Villa in Vancouver · ★4.21 · 7 bedrooms · 7 beds · 3 baths,271886523,,Victoria-Fraserview,49.21694,-123.06275,Entire home/apt,337,3,19,2023-10-24,0.9,1,340,13,22-157968
565268651352901459,Home in Vancouver · ★4.83 · 3 bedrooms · 3 beds · 3 baths,172335665,,Hastings-Sunrise,49.26192,-123.03705,Entire home/apt,227,3,23,2023-10-20,1.11,2,288,12,22-157759
568808881399597264,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 private bath,9977019,,Kitsilano,49.2669,-123.17785,Private room,92,5,49,2023-10-26,2.36,1,266,23,23-157979
569162770621083690,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,10023514,,Kensington-Cedar Cottage,49.24384,-123.08696,Entire home/apt,155,30,19,2023-11-24,1.06,1,354,8,22-222393
572359625603226701,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1.5 baths,134720363,,Strathcona,49.26964,-123.10062,Entire home/apt,117,2,40,2023-11-28,2.45,1,212,25,23-158139
573330912931029091,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,447462805,,Downtown,49.28843,-123.12406,Entire home/apt,156,1,94,2023-10-19,4.39,1,47,53,23-157898
574531787170117608,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,45872949,,Grandview-Woodland,49.27659,-123.06246,Private room,111,30,19,2023-11-30,2.43,3,225,19,22-196847
574571550054322020,Condo in Vancouver · ★4.76 · 1 bedroom · 2 beds · 1 bath,409375465,,Downtown Eastside,49.2803,-123.08313,Entire home/apt,160,2,67,2023-11-19,3.38,1,161,33,23-157927
574795430216987558,Rental unit in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,213422034,,Downtown,49.275288,-123.115334,Entire home/apt,128,20,39,2023-09-24,1.91,5,266,15,22-100836
575441480842553082,Condo in Vancouver · ★4.61 · 1 bedroom · 2 beds · 1 bath,227662329,,Downtown,49.27729,-123.12597,Entire home/apt,65,1,49,2023-12-07,2.28,134,333,25,23-157931
575552289903756274,Townhouse in Vancouver · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,90694647,,Dunbar Southlands,49.23548,-123.18947,Entire home/apt,141,1,158,2023-12-06,7.34,2,213,79,23-158006
576324169204815575,Loft in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,50917789,,Downtown,49.2784,-123.12258,Entire home/apt,125,30,108,2023-10-09,5.29,1,89,55,23-106283
578217036933479442,Rental unit in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 2 baths,448611545,,Downtown,49.279282,-123.106544,Entire home/apt,145,2,99,2023-12-03,4.68,1,74,52,Licence #23-157749
578243553292776571,Condo in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,31261633,,Downtown,49.27976320657832,-123.10768242250488,Entire home/apt,122,1,28,2023-12-11,8.4,1,126,28,23-262095
578340355352983331,Condo in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,448646393,,Riley Park,49.24939,-123.102509,Entire home/apt,125,1,70,2023-10-26,3.31,1,199,32,23-157937
579008258736804776,Condo in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,424477266,,Downtown,49.27538,-123.11415,Entire home/apt,128,15,19,2023-10-06,0.96,1,260,2,22-158461
579895395200595933,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23876854,,Downtown,49.27502,-123.12242,Entire home/apt,255,30,10,2023-10-30,0.53,1,176,6,
580555318102483549,Condo in Vancouver · ★4.92 · 3 bedrooms · 3 beds · 2 baths,404697498,,Downtown,49.27935,-123.10834,Entire home/apt,366,30,24,2023-10-10,1.17,1,219,4,22-157448
580700510757402838,Condo in Vancouver · ★4.83 · 2 bedrooms · 2 beds · 1 bath,358216236,,Downtown,49.27507,-123.12774,Entire home/apt,165,5,29,2023-11-25,1.43,1,162,21,23-157602
581913215389516560,Home in Vancouver · ★4.57 · 3 bedrooms · 4 beds · 2 baths,449417169,,Renfrew-Collingwood,49.2473,-123.02912,Entire home/apt,207,2,23,2023-11-26,1.46,1,263,21,23-168732
583612717303453099,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,334375398,,Downtown,49.277061038142726,-123.12929717134674,Entire home/apt,120,2,78,2023-11-28,3.8,1,148,47,23-181980
583681190860048504,Condo in Vancouver · ★4.88 · 4 bedrooms · 6 beds · 2 baths,449805226,,Downtown,49.27951,-123.10801,Entire home/apt,378,2,113,2023-11-24,5.85,1,245,77,23-158007
584211208751510499,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,447094701,,Mount Pleasant,49.26993,-123.10188,Entire home/apt,144,5,44,2023-11-22,2.25,11,308,28,23-157671
584308798385392175,Condo in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,225163010,,Downtown,49.28935,-123.12272,Entire home/apt,185,3,38,2023-11-26,1.88,6,170,23,23-157269
585747588926620776,Condo in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 2 baths,375883759,,Downtown,49.27964,-123.108856,Entire home/apt,464,2,29,2023-09-04,1.56,1,269,14,23-157984
585782776000350130,Condo in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,305306386,,Mount Pleasant,49.26814,-123.10219,Entire home/apt,125,2,122,2023-11-26,6.01,2,186,64,22-204597
587071375941594371,Guest suite in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,259497904,,Renfrew-Collingwood,49.242148797320276,-123.0421307200668,Entire home/apt,97,1,83,2023-11-13,4.13,2,333,52,23-157913
587787888872965176,Condo in Vancouver · ★4.74 · 1 bedroom · 2 beds · 1 bath,54428842,,Downtown Eastside,49.27754,-123.10042,Entire home/apt,155,2,50,2023-09-14,2.69,1,272,22,23-158222
589095658929102856,Guest suite in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,4588697,,Hastings-Sunrise,49.280476,-123.026375,Entire home/apt,165,2,39,2023-10-11,2.02,1,261,20,23-157996
589943890853533309,Condo in Vancouver · ★4.70 · 1 bedroom · 1 bed · 1 bath,227662329,,Downtown,49.278,-123.12599,Entire home/apt,133,1,63,2023-12-03,3.11,134,340,30,23-157997
591184227874299694,Home in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,60023056,,Kitsilano,49.26782,-123.1734,Entire home/apt,375,3,14,2023-09-10,0.7,1,315,7,22-205776
591712598908658805,Home in Vancouver · ★4.73 · 2 bedrooms · 3 beds · 1 bath,417573492,,Hastings-Sunrise,49.26591,-123.03978,Entire home/apt,149,2,78,2023-10-28,4.0,3,89,50,22-176278
592193406756906169,Townhouse in Vancouver · ★4.90 · 3 bedrooms · 4 beds · 2.5 baths,173305964,,Mount Pleasant,49.26092,-123.08867,Entire home/apt,278,2,49,2023-11-27,2.53,2,342,28,23-158018
592224306511044590,Condo in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,451572744,,Downtown,49.27871,-123.10794,Entire home/apt,149,2,100,2023-11-22,5.03,1,171,55,23-158002
593757447212336154,Condo in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,19876081,,Downtown,49.27529,-123.12668,Entire home/apt,153,2,113,2023-12-04,6.09,2,56,69,23-157993
594307476176384716,Home in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 private bath,438520628,,Kitsilano,49.25846,-123.15491,Private room,116,3,59,2023-11-18,2.88,1,133,35,23-158009
594366866537579117,Home in Vancouver · ★4.76 · 3 bedrooms · 3 beds · 2 baths,60486181,,Downtown Eastside,49.28137,-123.08411,Entire home/apt,128,30,25,2023-08-31,1.33,1,179,2,22-199271
594560281009631016,Condo in Vancouver · ★4.81 · 3 bedrooms · 3 beds · 2 baths,348092857,,Downtown,49.27838,-123.10661,Entire home/apt,400,2,62,2023-11-26,3.26,5,311,34,23-158043
594865741734856596,Guesthouse in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,31687730,,Riley Park,49.253437,-123.101845,Entire home/apt,146,29,39,2023-10-21,2.0,1,247,21,23-152509
595106650021760076,Vacation home in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,452177088,,Downtown,49.27841,-123.10618,Entire home/apt,256,1,18,2023-10-22,0.89,1,355,8,23-158014
595807969725500931,Rental unit in Vancouver · ★4.65 · 1 bedroom · 3 beds · 1.5 baths,452310843,,Kensington-Cedar Cottage,49.24147,-123.08936,Entire home/apt,88,2,46,2023-11-11,2.28,1,299,19,24-158553
597326193763505865,Home in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,456869927,,South Cambie,49.25659,-123.1194,Entire home/apt,113,2,72,2023-11-27,3.61,1,59,37,23-158019
597400742715108501,Home in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 1 bath,254454256,,Kensington-Cedar Cottage,49.24549,-123.05949,Entire home/apt,132,1,44,2023-11-25,2.38,2,142,20,23-156864
597410502801768294,Home in Vancouver · ★4.97 · 4 bedrooms · 5 beds · 3 baths,78745911,,Riley Park,49.25469,-123.11014,Entire home/apt,704,2,32,2023-11-26,1.86,2,243,24,22-157860
598111946566621620,Loft in Vancouver · ★4.65 · Studio · 2 beds · 1 bath,351741459,,Downtown,49.27811,-123.12212,Entire home/apt,125,2,54,2023-09-24,2.64,2,71,18,22-197675
598527972021044449,Condo in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,284805984,,Mount Pleasant,49.26867,-123.11007,Entire home/apt,147,2,83,2023-11-25,5.14,1,80,60,23-158134
599252074324243772,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,6138671,,Downtown,49.27873,-123.10688,Private room,130,2,38,2023-12-11,1.89,2,101,27,23-158026
599470811120745880,Loft in Vancouver · ★4.68 · 1 bedroom · 2 beds · 1 bath,141353833,,Downtown Eastside,49.28002,-123.10582,Entire home/apt,124,3,72,2023-11-27,3.56,1,45,30,23-157918
599476700045132617,Condo in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,419858758,,Mount Pleasant,49.26687,-123.09979,Entire home/apt,116,2,70,2023-11-20,3.66,1,110,31,23-158141
600328992695728484,Condo in Vancouver · ★4.66 · 2 bedrooms · 4 beds · 1 bath,351741459,,Downtown,49.27634,-123.12594,Entire home/apt,175,2,58,2023-08-20,2.87,2,46,26,22-191317
600748206626760906,Home in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 private bath,453369881,,Hastings-Sunrise,49.27515,-123.05531,Private room,120,1,62,2023-10-01,3.33,1,192,24,23-158232
600904585727251645,Condo in Vancouver · ★4.73 · 3 bedrooms · 3 beds · 2 baths,389024321,,Downtown,49.27787905265793,-123.10792103070577,Entire home/apt,274,1,11,2022-08-06,0.54,3,340,0,23-284359
600922000654291512,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,14989962,,Downtown,49.27538,-123.12665,Entire home/apt,300,30,81,2023-11-11,4.23,2,193,10,22-212293
602934586251880758,Condo in Vancouver · ★4.89 · 2 bedrooms · 3 beds · 1.5 baths,6138671,,Downtown,49.2787,-123.10715,Entire home/apt,245,2,73,2023-10-08,3.72,2,41,33,23-158026
602991122404680631,Condo in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,54809316,,Downtown,49.2771,-123.12643,Entire home/apt,164,2,57,2023-11-26,3.03,1,333,38,23-157960
603883328121098333,Condo in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,454047293,,Downtown Eastside,49.28059,-123.09934,Entire home/apt,142,2,110,2023-12-09,5.54,1,38,61,22-212938
605160287994469707,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,64269803,,West End,49.27999339797515,-123.12902673960144,Entire home/apt,117,2,71,2023-11-12,3.54,2,132,35,23-182469
605332606169282410,Vacation home in Vancouver · ★4.95 · Studio · 1 bed · 1 bath,106552909,,Downtown,49.280102,-123.126518,Entire home/apt,269,1,62,2023-10-23,3.75,1,294,42,23-158268
607203915811682879,Guest suite in Vancouver · ★4.78 · 3 bedrooms · 3 beds · 2 baths,3721656,,Hastings-Sunrise,49.28701,-123.04642,Entire home/apt,123,2,78,2023-11-24,4.37,1,256,54,23-158307
607992574106210859,Boutique hotel in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 2 baths,74806205,,Downtown,49.2789,-123.12708,Private room,337,1,25,2022-11-12,1.28,30,84,0,Exempt
608097368668273586,Home in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,454920350,,Kensington-Cedar Cottage,49.25333151173366,-123.0734595455165,Entire home/apt,129,4,45,2023-10-01,4.41,1,90,45,23-176179
611052589703707024,Condo in Vancouver · ★4.66 · 2 bedrooms · 2 beds · 1 bath,15114362,,Downtown,49.27589,-123.12813,Entire home/apt,144,2,95,2023-11-25,4.98,3,311,64,23-157959
611121379258353622,Guest suite in Vancouver · ★4.74 · 2 bedrooms · 2 beds · 1 bath,455572015,,Killarney,49.23206,-123.04752,Entire home/apt,121,1,73,2023-10-08,3.82,1,102,37,22-199822
611761793841869482,Guest suite in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,5335111,,Hastings-Sunrise,49.26702374731058,-123.03910863754602,Entire home/apt,77,2,51,2023-10-22,2.73,16,234,21,23-158034
612373754892538320,Home in Vancouver · ★4.67 · 7 bedrooms · 7 beds · 4 baths,347842814,,Riley Park,49.23691,-123.10937,Entire home/apt,610,2,39,2023-10-09,1.97,1,285,27,24-158571
613813114468644371,Townhouse in Vancouver · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,456189444,,Sunset,49.22571,-123.07777,Entire home/apt,310,2,42,2023-09-11,2.18,4,75,19,22-219182
